x_h,y_h,x_s,y_s,source,bc,E,RMSE,DeltaT_max,CR,t_s,N_sw,U_spatial,J_Balanced,J_Comfort,J_Energy
4.5,0.5,0.5,3.5,gauss,L-RNNN,60.0,50.09438096130178,219.6957822921321,0.12187760199833472,120.0,0,37.97333902722107,0.6321603410739324,0.6378743347114941,0.6934426754041212
4.5,0.5,1.5,3.5,gauss,L-RNNN,60.0,50.09438096130178,219.6957822921321,0.12187760199833472,120.0,0,37.97333902722107,0.6321603410739324,0.6378743347114941,0.6934426754041212
4.5,0.5,2.5,3.5,gauss,L-RNNN,60.0,50.09438096130178,219.6957822921321,0.12187760199833472,120.0,0,37.97333902722107,0.6321603410739324,0.6378743347114941,0.6934426754041212
4.5,0.5,0.5,4.5,gauss,L-RNNN,60.0,50.09438096130178,219.6957822921321,0.12187760199833472,120.0,0,37.97333902722107,0.6321603410739324,0.6378743347114941,0.6934426754041212
4.5,0.5,1.5,4.5,gauss,L-RNNN,60.0,50.09438096130178,219.6957822921321,0.12187760199833472,120.0,0,37.97333902722107,0.6321603410739324,0.6378743347114941,0.6934426754041212
4.5,0.5,2.5,4.5,gauss,L-RNNN,60.0,50.09438096130178,219.6957822921321,0.12187760199833472,120.0,0,37.97333902722107,0.6321603410739324,0.6378743347114941,0.6934426754041212
0.5,1.5,0.5,0.5,gauss,L-RNNN,4.6875,3.867044718034315,8.898605607214979,0.3300764987510408,120.0,3,2.741613085238524,0.3263807031157866,0.3397822301899802,0.3015772849962852
0.5,1.5,1.5,0.5,gauss,L-RNNN,4.0625,4.0424390078755,14.059409891251406,0.39649250624479593,120.0,1,3.52703473942267,0.28293236870704097,0.3049224148862967,0.2594943209383749
0.5,1.5,2.5,0.5,gauss,L-RNNN,14.6875,13.77726891934,52.68884688268544,0.2706251734665557,120.0,1,11.042270781913942,0.3666715379930038,0.3881769801906275,0.3550128312931313
0.5,1.5,3.5,0.5,gauss,L-RNNN,48.4375,39.086430818921436,141.4057069441414,0.18945583541493202,120.0,1,26.443268808138843,0.5608987470392071,0.5631058745870392,0.6081139243900107
0.5,1.5,4.5,0.5,gauss,L-RNNN,60.0,41.466417582482485,163.79510505991738,0.18886604912572852,120.0,0,27.689060346420032,0.5846768832183328,0.584036990182045,0.6579974637891813
0.5,1.5,0.5,1.5,gauss,L-RNNN,2.8125,4.150247199084703,3.6732409573414806,0.1782021926172634,120.0,3,1.853037280526361,0.34456472545300365,0.3668416229065313,0.30757435471432515
0.5,1.5,1.5,1.5,gauss,L-RNNN,2.8125,3.8413135458801584,8.898605607214979,0.32151158756591725,120.0,1,2.6037690593251446,0.2895598441425242,0.3160632278870851,0.25965763292730615
0.5,1.5,2.5,1.5,gauss,L-RNNN,9.6875,8.690295138148334,35.360772267936866,0.33203667082986404,120.0,1,7.620814827957871,0.32540859450915893,0.34707880558670146,0.30860323562075465
0.5,1.5,3.5,1.5,gauss,L-RNNN,37.1875,33.067251174974515,116.0370384035783,0.19393127255065226,120.0,1,23.023005343536333,0.508183926755278,0.5181788059521936,0.5328269675032339
0.5,1.5,4.5,1.5,gauss,L-RNNN,60.0,41.466417582482485,163.79510505991738,0.18886604912572852,120.0,0,27.689060346420032,0.5846768832183328,0.584036990182045,0.6579974637891813
0.5,1.5,0.5,2.5,gauss,L-RNNN,2.8125,3.8413135458801584,8.898605607214979,0.32151158756591725,120.0,1,2.6037690593251446,0.2895598441425242,0.3160632278870851,0.25965763292730615
0.5,1.5,1.5,2.5,gauss,L-RNNN,4.0625,4.0424390078755,14.059409891251406,0.39649250624479593,120.0,1,3.52703473942267,0.28293236870704097,0.3049224148862967,0.2594943209383749
0.5,1.5,2.5,2.5,gauss,L-RNNN,12.8125,11.87225276205894,46.37947430724003,0.2880325423258396,120.0,1,9.786967951362215,0.35208020580170796,0.3739386730247978,0.3381985555299082
0.5,1.5,3.5,2.5,gauss,L-RNNN,36.5625,32.64895888927809,114.52428756827922,0.19439963225090204,120.0,1,22.777061170746716,0.5049293405699831,0.5153403300911853,0.5283901877586166
0.5,1.5,4.5,2.5,gauss,L-RNNN,60.0,41.466417582482485,163.79510505991738,0.18886604912572852,120.0,0,27.689060346420032,0.5846768832183328,0.584036990182045,0.6579974637891813
0.5,1.5,0.5,3.5,gauss,L-RNNN,9.6875,8.690295138148334,35.360772267936866,0.33203667082986404,120.0,1,7.620814827957871,0.32540859450915893,0.34707880558670146,0.30860323562075465
0.5,1.5,1.5,3.5,gauss,L-RNNN,14.0625,13.144536823858301,50.609574787391466,0.2744674576741604,120.0,1,10.627671907966533,0.3621131208631481,0.3838355286392966,0.3496126446911702
0.5,1.5,2.5,3.5,gauss,L-RNNN,24.0625,22.761579943735388,81.45881479346924,0.2187239800166528,120.0,1,16.767566223159964,0.43212873015285935,0.4499630163666173,0.43384704741456215
0.5,1.5,0.5,4.5,gauss,L-RNNN,32.8125,29.976802065665314,105.18871487280487,0.19881435609214543,120.0,1,21.18751334703487,0.4845843866309333,0.4973978858412408,0.5011532207317347
0.5,1.5,1.5,4.5,gauss,L-RNNN,39.0625,34.273376166624,120.50508497106352,0.19244813349986123,120.0,1,23.72724374725542,0.5177874784247967,0.5265341563246833,0.5460090893576603
0.5,1.5,2.5,4.5,gauss,L-RNNN,45.9375,38.01769756945119,136.05143459431696,0.1899241951151818,120.0,1,25.856472319239067,0.5501946066227184,0.5541738762571218,0.5921750885555245
1.5,1.5,0.5,0.5,gauss,L-RNNN,5.3125,3.4353289264082503,13.131686107105445,0.5483884956980294,120.0,1,3.1178787079103083,0.2611234735103068,0.2744271916676247,0.24885506932309606
1.5,1.5,1.5,0.5,gauss,L-RNNN,5.9375,3.30306901028214,8.55498921343602,0.4909537191229531,120.0,3,2.686948475976261,0.3034608954784771,0.3077584266976987,0.29021637056175964
1.5,1.5,2.5,0.5,gauss,L-RNNN,9.0625,3.6473887335474906,14.066245654543572,0.5401444976408548,120.0,3,3.3156456461855313,0.30591765101826623,0.305447687248118,0.3024221063226723
1.5,1.5,3.5,0.5,gauss,L-RNNN,19.0625,14.557349261156935,46.224268403034856,0.2780885720233139,120.0,1,9.634246409753326,0.3780168842633901,0.39515587489811665,0.3775023556012659
1.5,1.5,4.5,0.5,gauss,L-RNNN,52.8125,33.85717596113007,100.30898214720405,0.21037156536219817,120.0,1,19.197862631967787,0.5448465301415601,0.5401532337917113,0.609698987097632
1.5,1.5,0.5,1.5,gauss,L-RNNN,3.4375,3.2349530716290062,7.494341489976485,0.4301536913683042,120.0,1,2.181919793523044,0.27260216402292525,0.2930771349986136,0.25016952060584263
1.5,1.5,1.5,1.5,gauss,L-RNNN,3.4375,3.5612832029254813,3.5241670946783117,0.2918748265334444,120.0,3,1.7477811341418403,0.32711215856168774,0.3431765787915306,0.29776395875741307
1.5,1.5,2.5,1.5,gauss,L-RNNN,3.4375,3.2349530716290062,7.494341489976485,0.4301536913683042,120.0,1,2.181919793523044,0.27260216402292525,0.2930771349986136,0.25016952060584263
1.5,1.5,3.5,1.5,gauss,L-RNNN,12.1875,8.653105313335939,31.16833891329607,0.356300305301138,120.0,1,6.506656496335686,0.3272205549745488,0.34536892248324963,0.3181282080872698
1.5,1.5,4.5,1.5,gauss,L-RNNN,40.9375,29.448866637319423,83.68015816425407,0.21537173882875382,120.0,1,17.131870632427574,0.4972061539249867,0.5012649415727382,0.5364191858586667
1.5,1.5,0.5,2.5,gauss,L-RNNN,5.3125,3.4353289264082503,13.131686107105445,0.5483884956980294,120.0,1,3.1178787079103083,0.2611234735103068,0.2744271916676247,0.24885506932309606
1.5,1.5,1.5,2.5,gauss,L-RNNN,3.4375,3.2349530716290062,7.494341489976485,0.4301536913683042,120.0,1,2.181919793523044,0.27260216402292525,0.2930771349986136,0.25016952060584263
1.5,1.5,2.5,2.5,gauss,L-RNNN,5.3125,3.4353289264082503,13.131686107105445,0.5483884956980294,120.0,1,3.1178787079103083,0.2611234735103068,0.2744271916676247,0.24885506932309606
1.5,1.5,3.5,2.5,gauss,L-RNNN,14.6875,10.833548768433815,36.92249993595389,0.3148374618373577,120.0,1,7.679358513719576,0.3478004849523355,0.3662479271689565,0.34113918885299777
1.5,1.5,4.5,2.5,gauss,L-RNNN,39.0625,28.476417694492376,80.87205837518043,0.21747068415209547,120.0,1,16.660879220964325,0.48854764392251504,0.4939130588406896,0.5239697269485201
1.5,1.5,0.5,3.5,gauss,L-RNNN,16.5625,12.44928915606203,41.018172052916334,0.29910404524007767,120.0,1,8.532952348937636,0.3608308710018827,0.37872261198492907,0.3567857781860655
1.5,1.5,1.5,3.5,gauss,L-RNNN,12.1875,8.653105313335939,31.16833891329607,0.356300305301138,120.0,1,6.506656496335686,0.3272205549745488,0.34536892248324963,0.3181282080872698
1.5,1.5,2.5,3.5,gauss,L-RNNN,14.6875,10.833548768433815,36.92249993595389,0.3148374618373577,120.0,1,7.679358513719576,0.3478004849523355,0.3662479271689565,0.34113918885299777
1.5,1.5,0.5,4.5,gauss,L-RNNN,42.1875,30.059381758874565,85.52159011832852,0.21429190951984456,120.0,1,17.425423131830815,0.5028011675881036,0.5059712505100021,0.5445840120128346
1.5,1.5,1.5,4.5,gauss,L-RNNN,39.0625,28.476417694492376,80.87205837518043,0.21747068415209547,120.0,1,16.660879220964325,0.48854764392251504,0.4939130588406896,0.5239697269485201
1.5,1.5,2.5,4.5,gauss,L-RNNN,39.0625,28.476417694492376,80.87205837518043,0.21747068415209547,120.0,1,16.660879220964325,0.48854764392251504,0.4939130588406896,0.5239697269485201
2.5,1.5,0.5,0.5,gauss,L-RNNN,18.4375,13.570198124101527,45.16380611773204,0.27324451845684156,120.0,1,8.690309077971909,0.37375818093748603,0.3916032114748065,0.3721463103128384
2.5,1.5,1.5,0.5,gauss,L-RNNN,9.0625,3.3292815589313745,13.710595333563354,0.5673006869275603,120.0,3,2.9673918282603995,0.3007389853083996,0.29889209712304626,0.298829943520861
2.5,1.5,2.5,0.5,gauss,L-RNNN,5.9375,3.1212220191089988,8.691223154992716,0.4916952886483486,120.0,3,2.517108538889981,0.3027725952287764,0.3070403700657798,0.28967763291488646
2.5,1.5,3.5,0.5,gauss,L-RNNN,6.875,3.2111874600861094,13.160310068389215,0.5695904454621149,120.0,2,2.8466407276014194,0.2777823576129033,0.28316987783013026,0.2706264335589874
2.5,1.5,4.5,0.5,gauss,L-RNNN,18.4375,13.570198124101527,45.16380611773204,0.27324451845684156,120.0,1,8.690309077971909,0.37375818093748603,0.3916032114748065,0.3721463103128384
2.5,1.5,0.5,1.5,gauss,L-RNNN,12.1875,8.281251646861028,31.27254455077641,0.41792863585900636,120.0,1,6.000743072128289,0.3167681660254949,0.3318407176919289,0.3109966232649334
2.5,1.5,1.5,1.5,gauss,L-RNNN,3.4375,3.1179765191272297,7.513352558121106,0.3927586386344712,120.0,1,1.9762222349256395,0.27782914906104417,0.3001748944513114,0.25360279887050624
2.5,1.5,2.5,1.5,gauss,L-RNNN,3.4375,3.474744139785406,3.5371372477386416,0.2507025395503747,120.0,3,1.6029849582480655,0.33300502033183865,0.3511287520108343,0.3016545235938727
2.5,1.5,3.5,1.5,gauss,L-RNNN,3.4375,3.1179765191272297,7.513352558121106,0.3927586386344712,120.0,1,1.9762222349256395,0.27782914906104417,0.3001748944513114,0.25360279887050624
2.5,1.5,4.5,1.5,gauss,L-RNNN,12.1875,8.281251646861028,31.27254455077641,0.41792863585900636,120.0,1,6.000743072128289,0.3167681660254949,0.3318407176919289,0.3109966232649334
2.5,1.5,0.5,2.5,gauss,L-RNNN,16.5625,12.01146489872444,41.200044661200714,0.29967648487371634,120.0,1,7.907073695882283,0.3593320717062527,0.3772049657191012,0.3555942775376405
2.5,1.5,1.5,2.5,gauss,L-RNNN,5.3125,3.208150026957823,13.160310068389215,0.568775152650569,120.0,1,2.836396470198511,0.2573217291103504,0.2696076528570436,0.24622079156738086
2.5,1.5,2.5,2.5,gauss,L-RNNN,3.4375,3.1179765191272297,7.513352558121106,0.3927586386344712,120.0,1,1.9762222349256395,0.27782914906104417,0.3001748944513114,0.25360279887050624
2.5,1.5,3.5,2.5,gauss,L-RNNN,4.6875,3.0504415473718285,11.317767067442698,0.53316246877602,120.0,1,2.5465664245979136,0.26028452587414286,0.27477288695767615,0.24604338737701206
2.5,1.5,4.5,2.5,gauss,L-RNNN,14.0625,9.889984497565704,35.653296384151226,0.358967353594227,120.0,1,6.830592433665263,0.3363056141427242,0.35299917988863705,0.33097817612692537
2.5,1.5,0.5,3.5,gauss,L-RNNN,33.4375,24.51419787155289,72.39434214557049,0.20770885373300024,120.0,1,14.08972735851725,0.4615303335308548,0.471615692611728,0.4854679009701124
2.5,1.5,1.5,3.5,gauss,L-RNNN,17.1875,12.534600792764042,42.53894989154761,0.2895330280321954,120.0,1,8.170518573216391,0.3643552621761612,0.3822864571334316,0.3612561762024653
2.5,1.5,2.5,3.5,gauss,L-RNNN,12.1875,8.281251646861028,31.27254455077641,0.41792863585900636,120.0,1,6.000743072128289,0.3167681660254949,0.3318407176919289,0.3109966232649334
2.5,1.5,0.5,4.5,gauss,L-RNNN,59.0625,33.84940469761351,107.86562499729807,0.19932174576741604,120.0,1,18.47501238512323,0.5633218321143731,0.5543788363223789,0.6428457751194074
2.5,1.5,1.5,4.5,gauss,L-RNNN,46.5625,31.165614051776164,91.80782752714511,0.20033652511795727,120.0,1,17.262135620259066,0.520489658658698,0.5210495405652865,0.5714455519421009
2.5,1.5,2.5,4.5,gauss,L-RNNN,39.6875,28.081395543495795,82.03104975742252,0.2029038301415487,120.0,1,15.808112936106424,0.49118078526126097,0.4968160012472783,0.5276349862590464
3.5,1.5,0.5,0.5,gauss,L-RNNN,49.6875,37.92248579939831,116.8059026720897,0.2109179850124896,120.0,1,25.08899860097118,0.5530037579051257,0.551773958556003,0.6065060371748607
3.5,1.5,1.5,0.5,gauss,L-RNNN,17.1875,15.552176354246383,49.13002322978656,0.24552456286427976,120.0,1,12.11622114466703,0.3819596166467988,0.402445481816869,0.37431779169385543
3.5,1.5,2.5,0.5,gauss,L-RNNN,7.8125,4.2219544137019085,14.61248202700893,0.38082413960588396,120.0,3,3.887128892908338,0.3286714845816239,0.33723856365909677,0.31367702270097664
3.5,1.5,3.5,0.5,gauss,L-RNNN,4.6875,3.808923400278046,7.915892121611591,0.36288769775187346,120.0,3,2.9691562779772056,0.32110911082327664,0.3328172605622378,0.2980373620963702
3.5,1.5,4.5,0.5,gauss,L-RNNN,4.6875,4.118743608803083,13.430308255725855,0.38617558284762693,120.0,1,3.7661401630395273,0.28619232996456084,0.3081435769853966,0.2637844762744255
3.5,1.5,0.5,1.5,gauss,L-RNNN,39.0625,32.87407939324406,96.68826621761065,0.2162520815986678,120.0,1,22.41454221773676,0.5057671838798048,0.5120435943354672,0.5373809606993566
3.5,1.5,1.5,1.5,gauss,L-RNNN,10.9375,9.45478073519195,32.6258523106816,0.25219868859283934,120.0,1,8.133696914038707,0.342586644472909,0.3670600956901833,0.32455771286919527
3.5,1.5,2.5,1.5,gauss,L-RNNN,2.8125,3.755904065211954,6.912391785491813,0.31299004301970584,120.0,1,2.416382003664356,0.29023646828930405,0.31705917727086486,0.26007120214993
3.5,1.5,3.5,1.5,gauss,L-RNNN,2.8125,4.0241916731013845,2.972264976191063,0.22597921870663334,120.0,3,1.828417571449045,0.336869900878755,0.3567202720401923,0.3023891055717624
3.5,1.5,4.5,1.5,gauss,L-RNNN,2.8125,3.755904065211954,6.912391785491813,0.31299004301970584,120.0,1,2.416382003664356,0.29023646828930405,0.31705917727086486,0.26007120214993
3.5,1.5,0.5,2.5,gauss,L-RNNN,44.6875,35.88579545832619,107.47573599397057,0.2126266305856231,120.0,1,24.038826116263277,0.532033908713523,0.534383880187951,0.574964916158825
3.5,1.5,1.5,2.5,gauss,L-RNNN,15.9375,14.353561918281361,45.99037105185289,0.24489140993616434,120.0,1,11.353664530580478,0.37447493920952524,0.39586538345727973,0.36463488477962946
3.5,1.5,2.5,2.5,gauss,L-RNNN,4.6875,4.118743608803083,13.430308255725855,0.38617558284762693,120.0,1,3.7661401630395273,0.28619232996456084,0.3081435769853966,0.2637844762744255
3.5,1.5,3.5,2.5,gauss,L-RNNN,2.8125,3.755904065211954,6.912391785491813,0.31299004301970584,120.0,1,2.416382003664356,0.29023646828930405,0.31705917727086486,0.26007120214993
3.5,1.5,4.5,2.5,gauss,L-RNNN,4.0625,3.8683440031462477,11.30427435028406,0.3814312725506523,120.0,1,3.315088919666616,0.2841738223918998,0.3067688514340576,0.2602454907411012
3.5,1.5,0.5,3.5,gauss,L-RNNN,60.0,39.74162525380306,134.9889552743791,0.20961698584512908,120.0,0,25.970477171694007,0.5712378326307115,0.5680121637666097,0.6482805336502099
3.5,1.5,1.5,3.5,gauss,L-RNNN,35.9375,30.90844551241311,90.47117357444041,0.21946988620593946,120.0,1,21.31976711020784,0.4899944816696411,0.4983800217510542,0.5155858137475922
3.5,1.5,2.5,3.5,gauss,L-RNNN,20.3125,18.47271892824571,56.69261859142654,0.24053306272550654,120.0,1,13.945358085808179,0.40136093288494756,0.4198986692332478,0.3989514295464157
3.5,1.5,0.5,4.5,gauss,L-RNNN,60.0,39.74162525380306,134.9889552743791,0.20961698584512908,120.0,0,25.970477171694007,0.5712378326307115,0.5680121637666097,0.6482805336502099
3.5,1.5,1.5,4.5,gauss,L-RNNN,60.0,39.74162525380306,134.9889552743791,0.20961698584512908,120.0,0,25.970477171694007,0.5712378326307115,0.5680121637666097,0.6482805336502099
3.5,1.5,2.5,4.5,gauss,L-RNNN,57.8125,39.66974897480533,131.66332679156233,0.20965167915625868,120.0,1,25.937852482556945,0.5816575517023573,0.5745187684777139,0.6534593324295211
4.5,1.5,0.5,0.5,gauss,L-RNNN,60.0,50.57281655659689,217.7079484531279,0.14167880932556204,120.0,0,37.65177494565737,0.6304456809808479,0.6350627751915204,0.6925097071004093
4.5,1.5,1.5,0.5,gauss,L-RNNN,42.8125,44.70428023364969,166.3316203226112,0.1427716486261449,120.0,1,34.23547478071306,0.5763639485691434,0.5869324654215629,0.6021415298921247
4.5,1.5,2.5,0.5,gauss,L-RNNN,12.8125,15.423852280828871,56.5685268636995,0.14853941160144324,120.0,1,13.742786161002122,0.3863465507400227,0.4157273001516594,0.36260271860514137
4.5,1.5,3.5,0.5,gauss,L-RNNN,3.4375,4.830525937500228,14.66149501685112,0.23350333055786845,120.0,1,4.180717009086978,0.3085114007715697,0.3392040990212913,0.27480981909514485
4.5,1.5,4.5,0.5,gauss,L-RNNN,3.4375,4.411462413879492,8.394558675238905,0.2431090410768804,120.0,3,2.9291722088834433,0.33801294259533526,0.35677741847438066,0.3054045637246501
4.5,1.5,0.5,1.5,gauss,L-RNNN,60.0,50.57281655659689,217.7079484531279,0.14167880932556204,120.0,0,37.65177494565737,0.6304456809808479,0.6350627751915204,0.6925097071004093
4.5,1.5,1.5,1.5,gauss,L-RNNN,33.4375,37.59713144532999,134.6682119565419,0.14420274771024147,120.0,1,29.655925849053986,0.5241943861922468,0.5408020515234814,0.5329902205990814
4.5,1.5,2.5,1.5,gauss,L-RNNN,8.4375,10.016050280738748,37.75252908054772,0.15267658895364974,120.0,1,9.437637339239783,0.3539404873945938,0.3857489177288998,0.3240401288930637
4.5,1.5,3.5,1.5,gauss,L-RNNN,2.1875,4.393584839360754,8.394558675238905,0.2412269289480988,120.0,1,2.8352611907624974,0.3017780346852358,0.33278939394849805,0.26596232848732826
4.5,1.5,4.5,1.5,gauss,L-RNNN,1.5625,4.443966242239671,5.163379117195667,0.19184967388287538,120.0,1,2.1728143622332596,0.307267093270035,0.34109448411051224,0.2675604960576149
4.5,1.5,0.5,2.5,gauss,L-RNNN,60.0,50.57281655659689,217.7079484531279,0.14167880932556204,120.0,0,37.65177494565737,0.6304456809808479,0.6350627751915204,0.6925097071004093
4.5,1.5,1.5,2.5,gauss,L-RNNN,40.3125,43.03196578928317,158.1255863380959,0.14315327504857062,120.0,1,33.189855569427415,0.5632247152909117,0.5754164387601165,0.5843141939561586
4.5,1.5,2.5,2.5,gauss,L-RNNN,11.5625,13.878445118425027,51.298481111049426,0.14848737163474882,120.0,1,12.543385382413202,0.37728881597830977,0.4074305876758467,0.3517187885480776
4.5,1.5,3.5,2.5,gauss,L-RNNN,3.4375,4.830525937500228,14.66149501685112,0.23350333055786845,120.0,1,4.180717009086978,0.3085114007715697,0.3392040990212913,0.27480981909514485
4.5,1.5,4.5,2.5,gauss,L-RNNN,2.1875,4.393584839360754,8.394558675238905,0.2412269289480988,120.0,1,2.8352611907624974,0.3017780346852358,0.33278939394849805,0.26596232848732826
4.5,1.5,0.5,3.5,gauss,L-RNNN,60.0,50.57281655659689,217.7079484531279,0.14167880932556204,120.0,0,37.65177494565737,0.6304456809808479,0.6350627751915204,0.6925097071004093
4.5,1.5,1.5,3.5,gauss,L-RNNN,60.0,50.57281655659689,217.7079484531279,0.14167880932556204,120.0,0,37.65177494565737,0.6304456809808479,0.6350627751915204,0.6925097071004093
4.5,1.5,2.5,3.5,gauss,L-RNNN,45.9375,46.5423400473726,176.3602503610913,0.14235532889258953,120.0,1,35.35590105484311,0.5919107501404453,0.6004349198204479,0.6237300433514662
4.5,1.5,0.5,4.5,gauss,L-RNNN,60.0,50.57281655659689,217.7079484531279,0.14167880932556204,120.0,0,37.65177494565737,0.6304456809808479,0.6350627751915204,0.6925097071004093
4.5,1.5,1.5,4.5,gauss,L-RNNN,60.0,50.57281655659689,217.7079484531279,0.14167880932556204,120.0,0,37.65177494565737,0.6304456809808479,0.6350627751915204,0.6925097071004093
4.5,1.5,2.5,4.5,gauss,L-RNNN,60.0,50.57281655659689,217.7079484531279,0.14167880932556204,120.0,0,37.65177494565737,0.6304456809808479,0.6350627751915204,0.6925097071004093
0.5,2.5,0.5,0.5,gauss,L-RNNN,10.3125,9.194564383241966,35.68920465905978,0.2797581876214265,120.0,1,7.859391087789961,0.33652696132164517,0.360307915309376,0.318320298573335
0.5,2.5,1.5,0.5,gauss,L-RNNN,15.3125,14.187344379015018,52.04847990227938,0.20780859700249793,120.0,1,11.0085707604326,0.37890412176814503,0.40299514198812303,0.36543133377096926
0.5,2.5,2.5,0.5,gauss,L-RNNN,34.6875,30.7426107141786,104.42250017746919,0.16119379683597002,120.0,1,20.719663919173474,0.49731411437721773,0.5104049602118308,0.5162260642790402
0.5,2.5,3.5,0.5,gauss,L-RNNN,60.0,40.54711798299414,155.286633308732,0.1575163058562309,120.0,0,25.920237207721264,0.5849791336794293,0.5854494274475076,0.6577951894363122
0.5,2.5,4.5,0.5,gauss,L-RNNN,60.0,40.54711798299414,155.286633308732,0.1575163058562309,120.0,0,25.920237207721264,0.5849791336794293,0.5854494274475076,0.6577951894363122
0.5,2.5,0.5,1.5,gauss,L-RNNN,2.8125,3.851619957929327,8.26711699469326,0.4074425825700805,120.0,1,2.7362748030335102,0.276602324890288,0.29877521859809764,0.2510238135402177
0.5,2.5,1.5,1.5,gauss,L-RNNN,4.0625,4.035226426424002,13.193453379211867,0.467717873993894,120.0,1,3.6139230230487525,0.27208517789744746,0.2904674135797475,0.25225969248948243
0.5,2.5,2.5,1.5,gauss,L-RNNN,14.6875,13.569280656468367,50.08532529889226,0.21309065362198168,120.0,1,10.628111858991103,0.3741967813014856,0.39843901938519993,0.3599383075854806
0.5,2.5,3.5,1.5,gauss,L-RNNN,45.3125,36.931607872624525,127.76709374643832,0.15821884540660563,120.0,1,24.092639406300872,0.5484744053375331,0.5541145216774453,0.588467922178506
0.5,2.5,4.5,1.5,gauss,L-RNNN,60.0,40.54711798299414,155.286633308732,0.1575163058562309,120.0,0,25.920237207721264,0.5849791336794293,0.5854494274475076,0.6577951894363122
0.5,2.5,0.5,2.5,gauss,L-RNNN,1.5625,4.22938668735785,3.143098275827711,0.16791562586733277,120.0,1,1.8638791482272319,0.30982459450637756,0.3447401047751222,0.2691712492753819
0.5,2.5,1.5,2.5,gauss,L-RNNN,2.8125,3.851619957929327,8.26711699469326,0.4074425825700805,120.0,1,2.7362748030335102,0.276602324890288,0.29877521859809764,0.2510238135402177
0.5,2.5,2.5,2.5,gauss,L-RNNN,9.6875,8.574348214778018,33.53345423914477,0.29824972245351095,120.0,1,7.449288600259267,0.32980005460694145,0.3530614012016571,0.31147994949211133
0.5,2.5,3.5,2.5,gauss,L-RNNN,35.9375,31.5940749222716,107.33345705104563,0.1606387038578962,120.0,1,21.194895608940026,0.5037965893893478,0.5160299768752661,0.5250883609615553
0.5,2.5,4.5,2.5,gauss,L-RNNN,60.0,40.54711798299414,155.286633308732,0.1575163058562309,120.0,0,25.920237207721264,0.5849791336794293,0.5854494274475076,0.6577951894363122
0.5,2.5,0.5,3.5,gauss,L-RNNN,2.8125,3.851619957929327,8.26711699469326,0.4074425825700805,120.0,1,2.7362748030335102,0.276602324890288,0.29877521859809764,0.2510238135402177
0.5,2.5,1.5,3.5,gauss,L-RNNN,4.0625,4.035226426424002,13.193453379211867,0.467717873993894,120.0,1,3.6139230230487525,0.27208517789744746,0.2904674135797475,0.25225969248948243
0.5,2.5,2.5,3.5,gauss,L-RNNN,11.5625,10.44513871282091,39.92389047960419,0.2526800582847627,120.0,1,8.66889979994304,0.3485160573285302,0.37283685054944893,0.3310289730189012
0.5,2.5,0.5,4.5,gauss,L-RNNN,9.6875,8.574348214778018,33.53345423914477,0.29824972245351095,120.0,1,7.449288600259267,0.32980005460694145,0.3530614012016571,0.31147994949211133
0.5,2.5,1.5,4.5,gauss,L-RNNN,14.0625,12.948204987903026,48.099739505100445,0.21805179711351652,120.0,1,10.243809971220717,0.3695240392125376,0.39393233521898496,0.35446702407856223
0.5,2.5,2.5,4.5,gauss,L-RNNN,22.8125,21.264754515733866,74.03041861519719,0.17327574243685817,120.0,1,15.262466895293294,0.42969244933231254,0.4504415639867413,0.427398758048523
1.5,2.5,0.5,0.5,gauss,L-RNNN,17.8125,14.042180609142283,43.980483195570876,0.25182139883430477,120.0,1,9.397478179579934,0.37677313125567935,0.39614655167232404,0.3722802479489967
1.5,2.5,1.5,0.5,gauss,L-RNNN,13.4375,10.213534449448888,34.25973351987849,0.30237822647793505,120.0,1,7.444269397467794,0.344072607721873,0.3640415640661324,0.3342149480842391
1.5,2.5,2.5,0.5,gauss,L-RNNN,19.0625,15.104954159523139,46.60097079077627,0.2451776297529836,120.0,1,9.930548195907356,0.384818157064973,0.4036229412384531,0.3822770564270308
1.5,2.5,3.5,0.5,gauss,L-RNNN,40.9375,30.156832794145817,85.11214347619904,0.1904272481265612,120.0,1,17.20883687706864,0.5035108660972218,0.5088938424419842,0.5409332801176503
1.5,2.5,4.5,0.5,gauss,L-RNNN,60.0,35.389586676930634,111.60480611521118,0.18740025673050237,120.0,0,19.552715082503976,0.5564636312971014,0.5530919833147177,0.6365195642306347
1.5,2.5,0.5,1.5,gauss,L-RNNN,5.3125,3.710184372705281,13.160583069131846,0.5641652789342214,120.0,1,3.4883000965318,0.2596670301765275,0.2721834622818654,0.2480048290768646
1.5,2.5,1.5,1.5,gauss,L-RNNN,3.4375,3.379196418376427,7.513352558121106,0.4900777130169303,120.0,1,2.5287342285974415,0.2640917852007452,0.2815715768718895,0.24455928926991624
1.5,2.5,2.5,1.5,gauss,L-RNNN,5.3125,3.710184372705281,13.160583069131846,0.5641652789342214,120.0,1,3.4883000965318,0.2596670301765275,0.2721834622818654,0.2480048290768646
1.5,2.5,3.5,1.5,gauss,L-RNNN,17.8125,14.042180609142283,43.980483195570876,0.25182139883430477,120.0,1,9.397478179579934,0.37677313125567935,0.39614655167232404,0.3722802479489967
1.5,2.5,4.5,1.5,gauss,L-RNNN,49.0625,33.54524452479787,97.09669494916817,0.18801606300305304,120.0,1,18.752498147110302,0.5372793594990072,0.5366561891554796,0.5920172001810613
