x_h,y_h,J,E,RMSE,DeltaT_max,CR,t_s,N_sw,U_spatial
2.295150501672242,3.1638795986622066,0.3433424125051165,1.25,3.803466987887457,6.91674150025333,0.31508264462809915,60.0,1,2.4076111324295106
2.1451505016722416,3.1138795986622068,0.3433470158789246,1.25,3.8033967803878563,7.1270369616019025,0.31611570247933884,60.0,1,2.4070013744937717
2.2451505016722417,3.013879598662207,0.34334886692416167,1.25,3.7765161444808046,6.909274756050948,0.31370523415977963,60.0,1,2.3633985471602883
2.1951505016722415,3.563879598662205,0.34337345978119904,1.25,3.925744562595319,7.426985497101459,0.32334710743801653,60.0,1,2.594881494776547
2.295150501672242,3.363879598662206,0.3433808714412818,1.25,3.854124406608335,7.097777712646433,0.31818181818181823,60.0,1,2.487068142309407
2.3951505016722416,3.313879598662206,0.3433878411608906,1.25,3.836311191956906,7.140083832640897,0.31749311294765836,60.0,1,2.4595656358882234
2.3951505016722416,3.1638795986622066,0.3434494051449088,1.25,3.799644948851349,7.093539851994844,0.31508264462809915,60.0,1,2.401619794027617
2.295150501672242,3.563879598662205,0.3434494734474445,1.25,3.9190292002125844,7.386931101403995,0.3223140495867769,60.0,1,2.5848828498546528
2.445150501672242,3.4638795986622055,0.34347619637962157,1.25,3.8797418031969335,7.5230443609610305,0.3209366391184573,60.0,1,2.52610154605569
2.345150501672242,2.9638795986622073,0.34349189273884023,1.25,3.7629278493075455,7.090276445286918,0.3130165289256198,60.0,1,2.3409780157283246
2.445150501672242,3.613879598662205,0.3435237028533916,1.25,3.932566318420623,7.627562128923728,0.3236914600550964,60.0,1,2.6047855447312016
2.295150501672242,3.1138795986622068,0.34356831412039496,1.25,3.792812685503159,6.975227439655804,0.31336088154269975,60.0,1,2.3904014037421146
2.2451505016722417,2.9638795986622073,0.3435792671951494,1.25,3.7679550405933466,6.885966567347793,0.31163911845730025,60.0,1,2.349012933248535
2.1951505016722415,3.363879598662206,0.34361278193322936,1.25,3.8606621733778836,7.136897101589138,0.31714876033057854,60.0,1,2.497048521454349
2.295150501672242,3.013879598662207,0.3436639548542103,1.25,3.7736762228332528,7.010851152351133,0.3119834710743802,60.0,1,2.3588859030578173
2.1951505016722415,2.9138795986622075,0.343666415908642,1.25,3.7635033362190646,6.9748029049815585,0.3112947658402204,60.0,1,2.341043830420919
1.9951505016722415,2.9138795986622075,0.343672203411034,1.25,3.784420966541603,7.259130304145284,0.3137052341597796,60.0,1,2.37424087232063
2.3951505016722416,3.2638795986622062,0.3436870476477055,1.25,3.8232643262989163,6.978254734885489,0.3140495867768595,60.0,1,2.439164711295144
2.095150501672242,2.9638795986622073,0.3437209348055149,1.25,3.7804685000355573,7.224901124165989,0.3130165289256199,60.0,1,2.3688857170345625
2.1451505016722416,2.9138795986622075,0.34373052385729574,1.25,3.7676559034689308,7.087520822865805,0.3116391184573003,60.0,1,2.347673073756056
2.2451505016722417,3.363879598662206,0.3437890163686944,1.25,3.8570546740208598,6.9954661738800255,0.31508264462809915,60.0,1,2.4915462490054816
2.445150501672242,3.013879598662207,0.3438006668239224,1.25,3.7689301291704016,7.2354543668771,0.3119834710743802,60.0,1,2.3513231565188843
2.3951505016722416,3.613879598662205,0.34380460924854317,1.25,3.933598143325303,7.579666238697541,0.3216253443526171,60.0,1,2.6063183854563636
2.345150501672242,3.1638795986622066,0.3438174586814817,1.25,3.8012408486545435,7.019067534573342,0.31232782369146,60.0,1,2.404123414417706
2.295150501672242,3.063879598662207,0.3438306465539428,1.25,3.782894254992161,7.006738750751829,0.3112947658402205,60.0,1,2.3741743719292097
2.1951505016722415,3.1638795986622066,0.3438311932476313,1.25,3.8098732903074977,6.955275490276204,0.31232782369146006,60.0,1,2.4176187129938342
2.445150501672242,3.563879598662205,0.3438477478543468,1.25,3.9139983114108663,7.618567020307406,0.32059228650137744,60.0,1,2.577368338424833
2.295150501672242,3.313879598662206,0.34384891984420707,1.25,3.840189693677123,6.962605043313495,0.3137052341597796,60.0,1,2.46554121867354
2.1951505016722415,3.613879598662205,0.3438764092174541,1.25,3.9444029407947667,7.435844037388957,0.3209366391184573,60.0,1,2.6223192189167985
2.295150501672242,2.9638795986622073,0.343894262733789,1.25,3.765123285284024,6.987344163816651,0.30991735537190085,60.0,1,2.3444907053143407
2.445150501672242,3.663879598662205,0.3439104179520609,1.25,3.952104283497434,7.611096800098565,0.32196969696969696,60.0,1,2.6333826269531233
2.295150501672242,3.613879598662205,0.3439520287215736,1.25,3.9376359659234863,7.395761089032597,0.3199035812672176,60.0,1,2.6123086448828503
2.2451505016722417,3.1138795986622068,0.3439767383568284,1.25,3.7956723351255497,6.873952314956817,0.31026170798898073,60.0,1,2.394898240704541
2.2451505016722417,3.613879598662205,0.34399742716673565,1.25,3.940669053563701,7.290929489269118,0.3192148760330578,60.0,1,2.61679992232695
2.0451505016722415,2.9638795986622073,0.3440116895821085,1.25,3.78606092757834,7.282430337126037,0.3116391184573003,60.0,1,2.3777113911696337
2.295150501672242,3.663879598662205,0.34402935138135127,1.25,3.9572147931120827,7.379598010182917,0.32024793388429745,60.0,1,2.640916564826001
2.2451505016722417,3.1638795986622066,0.3440612145148902,1.25,3.806338269323837,6.815960994202378,0.30991735537190085,60.0,1,2.4121017974024257
2.0451505016722415,2.9138795986622075,0.34406922353258623,1.25,3.77808653659942,7.230033305897994,0.31060606060606055,60.0,1,2.3642384553725653
2.445150501672242,3.5138795986622053,0.344107461318679,1.25,3.896393892191866,7.583780032140595,0.31783746556473835,60.0,1,2.5511398456913583
2.2451505016722417,3.063879598662207,0.34413548681376216,1.25,3.785743462682436,6.905197133247029,0.3088842975206612,60.0,1,2.3786785438325073
2.3951505016722416,3.2138795986622064,0.344137676867659,1.25,3.811053015787023,7.007441094532304,0.3106060606060606,60.0,1,2.4198611595427075
2.345150501672242,3.2138795986622064,0.34414461542687214,1.25,3.8126560809688432,6.933498975388048,0.31026170798898073,60.0,1,2.4223618672863982
2.345150501672242,3.1138795986622068,0.34414711353112964,1.25,3.7905955807074148,7.078055677891413,0.30991735537190085,60.0,1,2.3869087828167332
2.3951505016722416,2.9138795986622075,0.34426740294452657,1.25,3.7534410567460967,7.113293103865757,0.3075068870523416,60.0,1,2.3248942566750377
2.2451505016722417,2.9138795986622075,0.3443099002137344,1.25,3.760025564239791,6.835260856481899,0.30612947658402206,60.0,1,2.335476156271986
2.1951505016722415,3.2138795986622064,0.3443139330743872,1.25,3.8213271477727075,6.870161092222986,0.3092286501377411,60.0,1,2.4358422892085585
2.1951505016722415,3.313879598662206,0.3443384941432208,1.25,3.8466903261061383,7.001287337745815,0.31095041322314054,60.0,1,2.475524246204779
2.295150501672242,3.2138795986622064,0.3443416833881823,1.25,3.8148922021863156,6.831901441120035,0.3085399449035812,60.0,1,2.425845608787182
2.345150501672242,3.2638795986622062,0.34436566733244933,1.25,3.824875251732672,6.904492346065574,0.3092286501377411,60.0,1,2.4416631871849916
2.345150501672242,3.313879598662206,0.344375681491299,1.25,3.8379306850683217,7.065324896235779,0.3106060606060606,60.0,1,2.462062574109927
2.345150501672242,2.9138795986622075,0.3443769118523102,1.25,3.755010961397949,7.03869914543084,0.30647382920110194,60.0,1,2.327422158691513
2.095150501672242,2.9138795986622075,0.34445024278293457,1.25,3.772507914626969,7.172749513419497,0.30750688705234164,60.0,1,2.355393832349121
2.3951505016722416,3.663879598662205,0.3445013492973181,1.25,3.9531444315040853,7.563263362274036,0.31783746556473835,60.0,1,2.6349176502071763
2.345150501672242,3.663879598662205,0.3445063795243928,1.25,3.9548440816004478,7.485898475862314,0.3174931129476584,60.0,1,2.637424145060373
2.295150501672242,3.2638795986622062,0.3445113493894917,1.25,3.8271223235475986,6.803141763845957,0.3078512396694216,60.0,1,2.4451438979765765
2.295150501672242,2.9138795986622075,0.34452131190057866,1.25,3.757200893161529,6.936205974610374,0.30509641873278237,60.0,1,2.3309432582857306
2.095150501672242,2.8638795986622076,0.3445427726344301,1.25,3.7651502734650255,7.0926219714318,0.30612947658402206,60.0,1,2.342710535660749
2.1951505016722415,3.2638795986622062,0.3445870608430712,1.25,3.833588695448273,6.841308417620983,0.3078512396694215,60.0,1,2.4551323761427954
2.2451505016722417,3.313879598662206,0.34461938492989613,1.25,3.843103300587485,6.861436666880465,0.3081955922865014,60.0,1,2.470020597598538
2.1951505016722415,2.8638795986622076,0.3449480918983354,1.25,3.756164795196475,6.895978353346319,0.3019972451790634,60.0,1,2.3283251987115188
2.445150501672242,2.8638795986622076,0.34500831503907203,1.25,3.745165412657768,7.0793735664083,0.3019972451790633,60.0,1,2.3105811777105973
2.445150501672242,2.9138795986622075,0.34527698059810563,1.25,3.7524803675973804,7.159413322460715,0.3009641873278237,60.0,1,2.3233457790772687
2.3951505016722416,2.8638795986622076,0.34529027587720906,1.25,3.74612403669728,7.033556935737163,0.299931129476584,60.0,1,2.3121337885106765
2.1451505016722416,2.8638795986622076,0.3453214887562771,1.25,3.760308536352068,7.007954301662554,0.30027548209366384,60.0,1,2.334970972624173
2.445150501672242,2.9638795986622073,0.34532206121213416,1.25,3.7603908818098617,7.211507797073828,0.3013085399449036,60.0,1,2.336911508137339
2.2451505016722417,3.2138795986622064,0.3454743474123956,1.25,3.8177763363363626,6.7318384318858655,0.30061983471074377,60.0,1,2.4303312902388825
2.2451505016722417,3.2638795986622062,0.34554099450987996,1.25,3.8300205585877207,6.70332197670648,0.30061983471074377,60.0,1,2.4496258093832592
2.2451505016722417,2.8638795986622076,0.345592328874729,1.25,3.752694439429563,6.757354845176263,0.29683195592286504,60.0,1,2.322743357310318
2.295150501672242,2.8638795986622076,0.3455966668057727,1.25,3.749875808724497,6.85763548859569,0.2971763085399449,60.0,1,2.3181987282058736
2.345150501672242,2.8638795986622076,0.34565839866858383,1.25,3.7476905706767054,6.959453994597055,0.2971763085399449,60.0,1,2.3146683910872614
1.7451505016722413,3.563879598662205,0.3770446750992759,3.75,5.246572910486962,18.805310061379046,0.3254132231404959,60.0,1,4.922641934942076
1.7951505016722413,3.613879598662205,0.37742886629434236,3.75,5.2677439665890775,18.97362908396034,0.32472451790633605,60.0,1,4.943926610091103
2.1451505016722416,3.7638795986622045,0.3775203683889674,3.75,5.288295519136559,18.899012499454443,0.32472451790633605,60.0,1,4.962784552873014
2.095150501672242,3.7638795986622045,0.37785521051974347,3.75,5.303312701447258,19.060836814759767,0.3240358126721763,60.0,1,4.978220175476349
2.3951505016722416,3.8138795986622043,0.37795826039855995,3.75,5.307152358189237,19.36340376104407,0.325068870523416,60.0,1,4.980914947183954
2.345150501672242,3.8138795986622043,0.3780914996628608,3.75,5.312042483932019,19.220649674715574,0.3236914600550964,60.0,1,4.985957797050751
1.7451505016722413,3.613879598662205,0.3781686490437227,3.75,5.29981530314201,18.82717575988456,0.3205922865013774,60.0,1,4.976632921603694
2.295150501672242,3.8138795986622043,0.3783012737124092,3.75,5.318861044076788,19.024442585289506,0.3216253443526171,60.0,1,4.992984815119779
1.345150501672241,3.1138795986622068,0.37837921992068513,3.75,5.23994787655402,19.1963436760295,0.31818181818181823,60.0,1,4.913654703241497
1.2951505016722409,3.013879598662207,0.37840700993016535,3.75,5.243398021359105,19.200146047631314,0.31818181818181823,60.0,1,4.915967374062367
1.9951505016722415,3.7138795986622046,0.3784961358967867,3.75,5.2793652259228185,19.1798481078591,0.31921487603305787,60.0,1,4.95460180871581
1.6951505016722412,3.563879598662205,0.37851951920408344,3.75,5.281318126156726,19.124194350794525,0.31887052341597794,60.0,1,4.958052942921147
1.345150501672241,3.1638795986622066,0.378615774469518,3.75,5.270062739005773,19.085912157637054,0.3174931129476584,60.0,1,4.944680214945496
1.8451505016722414,3.663879598662205,0.37864667987819245,3.75,5.294123492790805,19.101999213932466,0.31852617079889806,60.0,1,4.970394535703471
1.8951505016722414,3.663879598662205,0.37868498012080076,3.75,5.267288986429178,19.203128766670403,0.3174931129476584,60.0,1,4.942959194085494
1.395150501672241,3.2138795986622064,0.3787108690154556,3.75,5.248496713889144,18.94026870225295,0.31508264462809915,60.0,1,4.92335073560445
1.6451505016722412,3.5138795986622053,0.3787341675149345,3.75,5.268165107143052,19.327305307909512,0.3178374655647382,60.0,1,4.944790750920093
2.0451505016722415,3.7638795986622045,0.37894093993418865,3.75,5.320556639111091,19.17014386904728,0.31818181818181823,60.0,1,4.99591806039168
1.2951505016722409,3.063879598662207,0.37894812951324797,3.75,5.268925134085249,19.194035684406828,0.3157713498622589,60.0,1,4.942394950187832
1.7951505016722413,3.663879598662205,0.378950180001152,3.75,5.32357744210492,18.95006378638392,0.3171487603305785,60.0,1,5.0004472537690345
2.2451505016722417,3.8138795986622043,0.378992459085585,3.75,5.327650883086125,18.83127138570783,0.3164600550964188,60.0,1,5.0020358581976705
1.5951505016722412,3.4638795986622055,0.37906930843385633,3.75,5.260410191188421,19.433960856905024,0.3157713498622589,60.0,1,4.936903390693969
1.9451505016722415,3.7138795986622046,0.3791215268920909,3.75,5.301250037130895,19.183260040292886,0.31611570247933884,60.0,1,4.97702499920392
2.1951505016722415,3.8138795986622043,0.37917170556305113,3.75,5.33846514771318,19.099963555748403,0.3171487603305785,60.0,1,5.013160246694341
1.545150501672241,3.4138795986622057,0.379317505065489,3.75,5.25808084490146,19.442816314006926,0.3140495867768595,60.0,1,4.934420124076376
1.2451505016722408,2.9138795986622075,0.3793458340576745,3.75,5.258129523351866,19.004548188282428,0.3116391184573003,60.0,1,4.929603651210087
1.2451505016722408,2.9638795986622073,0.3793684863688249,3.75,5.279412758425488,19.10398426528144,0.3130165289256198,60.0,1,4.951752572644917
2.345150501672242,3.863879598662204,0.3794722290502095,3.75,5.377374827457812,19.60094387929673,0.31955922865013775,60.0,1,5.051777193343437
1.2951505016722409,3.1138795986622068,0.3795690358338233,3.75,5.296722860733931,19.135500786214394,0.31267217630854,60.0,1,4.9710762683625145
2.295150501672242,3.863879598662204,0.37967980049131256,3.75,5.384212707737876,19.401659884121514,0.31749311294765836,60.0,1,5.0588119285223225
1.395150501672241,3.2638795986622062,0.37969825620370923,3.75,5.28351280971896,18.88761522254849,0.30991735537190085,60.0,1,4.959258142488025
2.1451505016722416,3.8138795986622043,0.37974009443015205,3.75,5.351366138008225,19.31723651105591,0.3150826446280991,60.0,1,5.026415618247844
2.3951505016722416,3.863879598662204,0.3797538171769119,3.75,5.372470882741485,19.74593660749003,0.3181818181818182,60.0,1,5.046728927872175
1.345150501672241,3.2138795986622064,0.3797611854866131,3.75,5.302617767831385,18.92489537595214,0.3106060606060606,60.0,1,4.978112945700437
1.495150501672241,3.363879598662206,0.37978859169100365,3.75,5.261177354798089,19.353759821558867,0.3106060606060606,60.0,1,4.9373416230587175
2.445150501672242,3.863879598662204,0.37985203089307273,3.75,5.369469121203484,19.835564374424692,0.31783746556473835,60.0,1,5.043637505844956
1.8951505016722414,3.7138795986622046,0.3798797188677944,3.75,5.325601645248397,19.13417612508737,0.3119834710743801,60.0,1,5.001929580647495
1.445150501672241,3.313879598662206,0.37996669933122773,3.75,5.269672672502203,19.167914826800008,0.30888429752066116,60.0,1,4.945639780394855
1.2451505016722408,3.013879598662207,0.38008917665907915,3.75,5.302785657171131,19.150630896489503,0.3095730027548209,60.0,1,4.975988205957306
2.095150501672242,3.8138795986622043,0.38012903554210686,3.75,5.366423941273112,19.481889365554338,0.3140495867768595,60.0,1,5.041866573286157
1.7451505016722413,3.663879598662205,0.380155482015322,3.75,5.355723073357854,18.803751209050162,0.30991735537190085,60.0,1,5.033179357568517
1.5951505016722412,3.5138795986622053,0.38028057188146147,3.75,5.308464217518013,19.55183147811487,0.31060606060606066,60.0,1,4.985740104011056
1.2451505016722408,3.063879598662207,0.38032060971591963,3.75,5.328343536426706,19.14453212330058,0.30922865013774103,60.0,1,5.002398503143847
1.9951505016722415,3.7638795986622045,0.3804162514547321,3.75,5.340107769488456,19.226519354190934,0.3095730027548209,60.0,1,5.015951473504696
2.2451505016722417,3.863879598662204,0.3804205133545039,3.75,5.393027541341106,19.20545941622644,0.3119834710743801,60.0,1,5.0678732001765505
1.545150501672241,3.4638795986622055,0.38044366339331637,3.75,5.303491415323631,19.60965884446128,0.3095730027548209,60.0,1,4.980641356196089
1.6951505016722412,3.613879598662205,0.3804707045619352,3.75,5.334635389884569,19.146355483004747,0.30853994490358133,60.0,1,5.01206707827689
1.2951505016722409,3.1638795986622066,0.38052926628769634,3.75,5.326882969753895,19.02534373789635,0.3071625344352617,60.0,1,5.002094714627144
1.8451505016722414,3.7138795986622046,0.3805652498129273,3.75,5.352501812201859,19.033331523492592,0.3081955922865014,60.0,1,5.029388051869452
1.495150501672241,3.4138795986622057,0.3806747159085092,3.75,5.303955517960614,19.569508521594166,0.30785123966942146,60.0,1,4.980949041334883
1.6451505016722412,3.563879598662205,0.3807024182946196,3.75,5.318859547698111,19.396751285814574,0.30750688705234164,60.0,1,4.996230044100263
2.1951505016722415,3.863879598662204,0.38075814910954486,3.75,5.40387269494339,19.478365819483457,0.31163911845730025,60.0,1,5.079010597612611
1.9451505016722415,3.7638795986622045,0.3807837906389493,3.75,5.362049113627648,19.229937484384664,0.3081955922865014,60.0,1,5.038395545809019
2.0451505016722415,3.8138795986622043,0.38090664115784123,3.75,5.3837148697701975,19.593107286740285,0.31026170798898073,60.0,1,5.05958313713801
1.2451505016722408,3.1138795986622068,0.3809418934088731,3.75,5.3561811463589954,19.086114913545565,0.30612947658402206,60.0,1,5.031070361254808
1.445150501672241,3.363879598662206,0.3811289724788214,3.75,5.309842831410338,19.43188393578849,0.30440771349862256,60.0,1,4.98664904989268
2.295150501672242,3.913879598662204,0.38114983348014947,3.75,5.451833976802188,19.741859050849214,0.31267217630853994,60.0,1,5.126765180734031
2.2451505016722417,3.913879598662204,0.38116551808057375,3.75,5.460675454744341,19.542925876557533,0.3119834710743801,60.0,1,5.1358392392721255
2.3951505016722416,3.913879598662204,0.3812272451368439,3.75,5.440056825065244,20.090930929559192,0.3133608815426997,60.0,1,5.114665617723966
1.8951505016722414,3.7638795986622045,0.38123245113439064,3.75,5.386464300402074,19.180757794203032,0.306129476584022,60.0,1,5.06332537864738
2.345150501672242,3.913879598662204,0.38125414351466236,3.75,5.444975501016966,19.94391872067758,0.31267217630853994,60.0,1,5.119720734284404
1.345150501672241,3.2638795986622062,0.3812655550837106,3.75,5.337693317669796,18.872274045670864,0.3019972451790633,60.0,1,5.014024298268896
2.445150501672242,3.913879598662204,0.38132634409360666,3.75,5.437046062551111,20.18180704044341,0.3130165289256198,60.0,1,5.111570049413591
1.495150501672241,3.4638795986622055,0.38133722605709597,3.75,5.349445045162656,19.737215668351368,0.3064738292011019,60.0,1,5.027191352719075
1.7951505016722413,3.7138795986622046,0.3814894377109258,3.75,5.3820287795159585,18.881824620336076,0.3026859504132231,60.0,1,5.059468963615511
1.545150501672241,3.5138795986622053,0.38150119635290564,3.75,5.351626253400325,19.728376937964484,0.30544077134986225,60.0,1,5.029501869882041
2.1451505016722416,3.863879598662204,0.3815360108096528,3.75,5.416810733912322,19.69904662817747,0.30819559228650134,60.0,1,5.0922820863485585
1.2451505016722408,3.1638795986622066,0.38174769113070117,3.75,5.386390707599156,18.976180032337496,0.3016528925619834,60.0,1,5.062087766148496
1.395150501672241,3.313879598662206,0.38185909527417716,3.75,5.321111723949096,19.198505730628682,0.2988980716253443,60.0,1,4.997698059979461
1.445150501672241,3.4138795986622057,0.3818612163078451,3.75,5.352697375980106,19.648325171453337,0.3026859504132231,60.0,1,5.030274856266601
1.9951505016722415,3.8138795986622043,0.3819182148224163,3.75,5.403319727656762,19.65046874807323,0.3047520661157025,60.0,1,5.07963906769966
1.8451505016722414,3.7638795986622045,0.3819183453916667,3.75,5.413435524871599,19.079716874572064,0.3023415977961432,60.0,1,5.090814105502978
1.5951505016722412,3.563879598662205,0.38193998483038416,3.75,5.359240587777611,19.621919016373198,0.3023415977961432,60.0,1,5.0372059106817115
2.1951505016722415,3.913879598662204,0.382022813942714,3.75,5.471553535572707,19.819633819465288,0.30819559228650134,60.0,1,5.146992774730254
1.2951505016722409,3.2138795986622064,0.38208860015324564,3.75,5.359492713455475,18.864727518850714,0.29752066115702475,60.0,1,5.03552889292295
2.345150501672242,3.9638795986622037,0.38219616119663924,3.75,5.514734656554498,20.248759930816234,0.31129476584022037,60.0,1,5.189677862920023
1.6951505016722412,3.663879598662205,0.38225128132392494,3.75,5.3906250899028025,19.122621097383302,0.2992424242424242,60.0,1,5.068645186379404
1.9451505016722415,3.8138795986622043,0.382337892259956,3.75,5.425321937383193,19.653947525965336,0.30303030303030304,60.0,1,5.102110041791357
2.3951505016722416,3.9638795986622037,0.3824287812228201,3.75,5.509800352168068,20.397567705031044,0.31026170798898073,60.0,1,5.1846144653435635
2.095150501672242,3.863879598662204,0.38249541358349637,3.75,5.431912054659022,19.866282152827367,0.303374655647383,60.0,1,5.107752653359671
2.2451505016722417,3.9638795986622037,0.3825173926651322,3.75,5.530484727392723,19.84286946654541,0.3078512396694215,60.0,1,5.205823401398969
2.295150501672242,3.9638795986622037,0.3826066592785582,3.75,5.521614982271,20.04423235216337,0.30785123966942146,60.0,1,5.196734007207579
1.7451505016722413,3.7138795986622046,0.3827472898042541,3.75,5.414255231394477,18.735924564962225,0.29511019283746553,60.0,1,5.092235027646654
1.6451505016722412,3.613879598662205,0.38275769540476234,3.75,5.372259113770856,19.419164774979464,0.2964876033057851,60.0,1,5.050273341171543
1.445150501672241,3.4638795986622055,0.3829379790814492,3.75,5.3982727977558955,19.816570549456408,0.2985537190082645,60.0,1,5.076545360078771
1.7951505016722413,3.7638795986622045,0.38304949052137927,3.75,5.443041483702739,18.927915249217584,0.29545454545454547,60.0,1,5.120930952346467
2.445150501672242,3.9638795986622037,0.3830968379292121,3.75,5.506780040512455,20.48955374802526,0.30612947658402206,60.0,1,5.181513873282223
1.495150501672241,3.5138795986622053,0.3831190034782273,3.75,5.397667969074345,19.85654907181913,0.2975206611570248,60.0,1,5.076082678728386
1.395150501672241,3.363879598662206,0.3831771102584687,3.75,5.361354993118901,19.462810648997525,0.29338842975206614,60.0,1,5.038723073980219
1.8951505016722414,3.8138795986622043,0.38325126923989994,3.75,5.449805560449967,19.60390944174806,0.2978650137741046,60.0,1,5.127071757005514
1.545150501672241,3.563879598662205,0.38326494484302975,3.75,5.4024921305783575,19.79896881889892,0.2964876033057851,60.0,1,5.081001078152415
2.0451505016722415,3.863879598662204,0.3834296691245786,3.75,5.449253320312681,19.97924480567231,0.2985537190082645,60.0,1,5.125492768319934
2.2451505016722417,4.013879598662204,0.38344177757747977,3.75,5.602335071686291,20.104720398716907,0.30647382920110194,60.0,1,5.27770563547877
1.2451505016722408,3.2138795986622064,0.38346265972270144,3.75,5.419059931615309,18.815888116125052,0.29097796143250687,60.0,1,5.095529938369458
2.345150501672242,4.013879598662204,0.38348499040794704,3.75,5.586532071665222,20.51488851512343,0.30750688705234164,60.0,1,5.261528575500871
1.6451505016722412,3.663879598662205,0.38350566199697433,3.75,5.428338815319284,19.39516532341979,0.29407713498622584,60.0,1,5.106889740536953
1.5951505016722412,3.613879598662205,0.38353119492073723,3.75,5.412730300092018,19.644540779256467,0.29442148760330583,60.0,1,5.091285122925884
1.395150501672241,3.4138795986622057,0.38354859185849116,3.75,5.404292491501791,19.67952703687476,0.29407713498622595,60.0,1,5.082374448582458
1.8451505016722414,3.8138795986622043,0.3836264547954657,3.75,5.4768532516971185,19.50110395329905,0.29614325068870523,60.0,1,5.154597988846265
1.2951505016722409,3.2638795986622062,0.38364518789130697,3.75,5.3946328802722014,18.812236227774747,0.28856749311294766,60.0,1,5.07145081951197
1.345150501672241,3.313879598662206,0.3836850085087864,3.75,5.375361407531362,19.18296844472188,0.2892561983471075,60.0,1,5.052477362118883
2.1951505016722415,3.9638795986622037,0.3836874305886164,3.75,5.541397740730446,20.122957296579216,0.3019972451790633,60.0,1,5.2169961925829424
1.6951505016722412,3.7138795986622046,0.3837066807599091,3.75,5.4492463278015775,19.053891220735366,0.29201101928374656,60.0,1,5.127741311456517
2.295150501672242,4.013879598662204,0.383739055639853,3.75,5.593435473230948,20.308205433119944,0.30509641873278237,60.0,1,5.268598383370736
2.1451505016722416,3.913879598662204,0.3838363583568866,3.75,5.484531066770394,20.04338873825592,0.2978650137741046,60.0,1,5.160284088049483
1.9951505016722415,3.863879598662204,0.3840807729887249,3.75,5.468915725120009,20.037506466366402,0.2954545454545455,60.0,1,5.145576689651033
1.7951505016722413,3.8138795986622043,0.3841363601771937,3.75,5.50654418989904,19.346650802430155,0.29338842975206614,60.0,1,5.184758645074399
1.345150501672241,3.363879598662206,0.38417702229398254,3.75,5.415683969685587,19.447106399813478,0.2892561983471075,60.0,1,5.093525323066343
2.3951505016722416,4.013879598662204,0.3843901726474621,3.75,5.581581262119121,20.665264563893125,0.3019972451790633,60.0,1,5.256455482063426
2.095150501672242,3.913879598662204,0.3845912575585346,3.75,5.49967877308626,20.212953975469688,0.2944214876033058,60.0,1,5.175778560935904
2.1451505016722416,3.9638795986622037,0.38472856427933777,3.75,5.554417168554559,20.349445336192716,0.29683195592286504,60.0,1,5.230311024772765
2.445150501672242,4.013879598662204,0.38474897712319056,3.75,5.578550865701974,20.758220040726698,0.299931129476584,60.0,1,5.253348998078602
1.7451505016722413,3.7638795986622045,0.384824286102056,3.75,5.475355333070566,18.781731302296755,0.28443526170798894,60.0,1,5.153739339520073
1.395150501672241,3.4638795986622055,0.384832800858951,3.75,5.449961048399466,19.84798604353705,0.2885674931129476,60.0,1,5.128680898195979
2.295150501672242,4.063879598662203,0.38485574558432323,3.75,5.667166222487237,20.533434281568745,0.3023415977961433,60.0,1,5.342230116881451
1.9451505016722415,3.863879598662204,0.38486253309150753,3.75,5.490983117733744,20.041040510014376,0.29132231404958675,60.0,1,5.168080648324369
1.545150501672241,3.613879598662205,0.38496029518400177,3.75,5.456080239674945,19.821754078373097,0.2878787878787879,60.0,1,5.135123695164208
1.2951505016722409,3.313879598662206,0.38508318616185044,3.75,5.432375919939493,19.122154149832383,0.28236914600550966,60.0,1,5.1099242014931665
1.445150501672241,3.5138795986622053,0.3851339616101752,3.75,5.446591420785483,19.936286808680933,0.2868457300275482,60.0,1,5.125475193636306
1.5951505016722412,3.663879598662205,0.38515780459381976,3.75,5.468908510980553,19.620322026874902,0.2861570247933885,60.0,1,5.147947178201858
1.8451505016722414,3.863879598662204,0.3852206397920046,3.75,5.542669567822221,19.88580163748243,0.290633608815427,60.0,1,5.220652007522833
2.1951505016722415,4.013879598662204,0.3852341632746075,3.75,5.613284977767823,20.387760101360605,0.2964876033057851,60.0,1,5.288900767967184
1.495150501672241,3.563879598662205,0.3852453040443067,3.75,5.448631304479679,19.927506949285927,0.2861570247933884,60.0,1,5.127622892130952
1.6451505016722412,3.7138795986622046,0.38527109663036774,3.75,5.487057854016013,19.325663105728587,0.2847796143250688,60.0,1,5.166033559620389
1.2451505016722408,3.2638795986622062,0.3853297497163355,3.75,5.45427006810661,18.76350193843477,0.2799586776859504,60.0,1,5.131469521540979
2.3951505016722416,4.063879598662203,0.38535402353143483,3.75,5.655270389359362,20.89367270932891,0.30027548209366395,60.0,1,5.33006053319723
1.8951505016722414,3.863879598662204,0.3854142718885657,3.75,5.515540018210503,19.990218497935835,0.28856749311294766,60.0,1,5.193080946050532
2.345150501672242,4.063879598662203,0.3854810052121861,3.75,5.660238555038839,20.74195769174659,0.2988980716253444,60.0,1,5.335144713156776
1.6951505016722412,3.7638795986622045,0.38557822951107856,3.75,5.510442715763308,19.100314430157717,0.28271349862258954,60.0,1,5.189295067875918
2.2451505016722417,4.063879598662203,0.3855903727862957,3.75,5.676097214204089,20.328137387468317,0.29683195592286504,60.0,1,5.351357706429051
