x_h,x_s,source,bc,E,RMSE,DeltaT_max,CR,t_s,N_sw,J_Balanced,J_Comfort,J_Energy
3.4642857142857144,3.4642857142857144,point,NR,17.750000000000064,1.7092117367250999,1.9812464931916516,0.7696153846153847,60.0,347,0.33177502250114577,0.3018173152561697,0.3498343055793576
3.4642857142857144,3.785714285714286,point,NR,20.499999999999993,1.521899533960011,8.448403367897317,0.8701666666666666,60.0,52,0.25030331739927086,0.24326175100177327,0.2758029232977165
3.4642857142857144,4.107142857142858,point,NR,23.14999999999998,2.459119978479253,14.819814131515137,0.9454358974358975,60.0,21,0.2544884890923449,0.24794491484770076,0.2838000272085961
3.4642857142857144,4.428571428571429,point,NR,24.150000000000002,3.2576347394641876,17.40995173443884,0.943974358974359,60.0,15,0.2667515555797153,0.2614700432897965,0.29503745130345704
3.4642857142857144,4.75,point,NR,28.45000000000001,5.151701817887344,21.306461493855032,0.7203333333333333,60.0,11,0.33195563670200706,0.3374118637128859,0.3516037243401917
3.785714285714286,0.25,point,NR,27.75,10.515531253624676,46.6924561417503,0.41697435897435897,60.0,1,0.4642528367532982,0.4988419315674629,0.44418114311573675
3.785714285714286,0.5714285714285714,point,NR,26.150000000000002,9.667384674416914,44.95845194776871,0.4507948717948718,60.0,1,0.4451597691738577,0.47821550443027383,0.42625680789121756
3.785714285714286,0.8928571428571429,point,NR,24.85,8.98982804009291,43.511599657514566,0.4759294871794872,60.0,1,0.4300558618373267,0.4619640906107242,0.41198131431564633
3.785714285714286,1.2142857142857144,point,NR,33.45000000000001,7.660685475643236,39.430329396147876,0.5314807692307693,60.0,3,0.4194944233532448,0.44093527885175077,0.42529485377042264
3.785714285714286,1.5357142857142858,point,NR,26.250000000000004,5.778617848044481,34.25459670687838,0.6776923076923076,60.0,3,0.3574931464593686,0.3736391255225493,0.36312727040115356
3.785714285714286,1.8571428571428572,point,NR,22.850000000000016,4.769406477259722,31.549956960955875,0.786698717948718,60.0,3,0.32064248041890386,0.33216046346679823,0.32856358288375537
3.785714285714286,2.178571428571429,point,NR,21.650000000000013,3.216323247593089,25.715042820935075,0.840775641025641,60.0,5,0.28673742961006804,0.2932359179521551,0.3010358280236889
3.785714285714286,2.5,point,NR,22.049999999999997,2.645471234946026,22.86681023671146,0.8638589743589743,60.0,7,0.2746937087759544,0.27818750715108065,0.2934544402319276
3.785714285714286,2.8214285714285716,point,NR,21.15,1.786883956600208,17.13808900886255,0.896147435897436,60.0,13,0.25272345171083954,0.2517897031786749,0.2759214092174016
3.785714285714286,3.1428571428571432,point,NR,20.150000000000013,1.4000339919636402,11.30725944988129,0.8887051282051281,60.0,29,0.24372015537075253,0.2394607021735471,0.26829679153813807
3.785714285714286,3.4642857142857144,point,NR,19.850000000000026,1.377185349091614,8.418773827749831,0.8673782051282051,60.0,51,0.24773638335852982,0.241323552389277,0.27215424342268446
3.785714285714286,3.785714285714286,point,NR,18.950000000000003,1.5654865582098134,1.9791143727799358,0.8112115384615384,60.0,371,0.33287095435165825,0.2979131624725566,0.3555893833642142
3.785714285714286,4.107142857142858,point,NR,21.85,1.4892172983508136,8.418773827749831,0.9174615384615384,60.0,57,0.2467699567537277,0.23603966221747377,0.2772948387239127
3.785714285714286,4.428571428571429,point,NR,22.850000000000044,1.9549286373445043,11.545143659588046,0.9391282051282052,60.0,33,0.24823014924046466,0.2394879029312749,0.27927640932477127
3.785714285714286,4.75,point,NR,27.050000000000008,3.6066718849618886,15.9955523085779,0.9265897435897437,60.0,19,0.2773181251026112,0.2699952717279115,0.3102936519247641
4.107142857142858,0.25,point,NR,31.55,12.072258713684302,54.81799369813514,0.3702692307692308,60.0,1,0.5060144950235747,0.544556680243898,0.4837593929066518
4.107142857142858,0.5714285714285714,point,NR,30.050000000000004,11.304675325614117,53.281038971821104,0.40299358974358973,60.0,1,0.4883664213021053,0.5254642865209336,0.46715938850751226
4.107142857142858,0.8928571428571429,point,NR,28.65,10.594891477717216,51.80249315423805,0.4319807692307693,60.0,1,0.4721279481892581,0.5079336565693353,0.4518301508916769
4.107142857142858,1.2142857142857144,point,NR,25.250000000000004,8.9120531019995,48.01537477224676,0.49372435897435896,60.0,1,0.4341009152536266,0.4671035947013056,0.4155953830249902
4.107142857142858,1.5357142857142858,point,NR,32.95000000000002,7.63450559438453,42.88840293323576,0.5500448717948718,60.0,3,0.4206530222007828,0.443203591042607,0.42475808970360507
4.107142857142858,1.8571428571428572,point,NR,29.350000000000012,6.663778903851881,40.10331405438033,0.6438974358974359,60.0,3,0.3859530242535165,0.4047207623639877,0.3911689674241841
4.107142857142858,2.178571428571429,point,NR,25.200000000000017,4.662495735701864,33.98679589294093,0.7902884615384616,60.0,4,0.3274455660949634,0.3384080448746136,0.3390390681486125
4.107142857142858,2.5,point,NR,25.450000000000017,4.1030801591046755,30.933381343141022,0.818525641025641,60.0,5,0.3138795530444597,0.3216630085045638,0.32998569926115273
4.107142857142858,2.8214285714285716,point,NR,24.199999999999996,2.799249523702281,24.527579758088393,0.8652756410256411,60.0,8,0.28285683089198976,0.2856454115478225,0.30466993690617694
4.107142857142858,3.1428571428571432,point,NR,23.65,1.9354833514529128,17.95548948705172,0.9024615384615385,60.0,15,0.25978145010706016,0.2571654771739426,0.28737539337509177
4.107142857142858,3.4642857142857144,point,NR,22.749999999999986,1.612679884039289,14.732227091267802,0.9045000000000001,60.0,21,0.2513758263347537,0.24709044092363505,0.27959081522309637
4.107142857142858,3.785714285714286,point,NR,21.150000000000013,1.3746146731263893,8.394212575021292,0.8882435897435899,60.0,55,0.24810741900550057,0.2394514880860487,0.2760714955053523
4.107142857142858,4.107142857142858,point,NR,20.149999999999935,1.5498205832836678,1.976875588207541,0.8253782051282053,60.0,395,0.3393455830207107,0.30075912783643033,0.36509885007232407
4.107142857142858,4.428571428571429,point,NR,21.450000000000045,1.4052614496902287,5.031461625414455,0.8867820512820512,60.0,135,0.2657312913725667,0.24810405144298342,0.29580723739672643
4.107142857142858,4.75,point,NR,25.34999999999998,2.2532581560622784,10.39758717030519,0.9210384615384615,60.0,39,0.25857358903302996,0.24803333010698553,0.2934768751713555
4.428571428571429,0.25,point,NR,33.25,12.646439141598831,59.15875761633353,0.35521153846153847,60.0,1,0.5236672471665633,0.5640369140663745,0.5006177784948181
4.428571428571429,0.5714285714285714,point,NR,31.650000000000002,11.850063580035652,57.59834139768779,0.38958333333333334,60.0,1,0.5052615719661618,0.5441566176249304,0.48321986184684773
4.428571428571429,0.8928571428571429,point,NR,30.35,11.207871961430284,56.29025398600345,0.4162948717948718,60.0,1,0.49047728222595444,0.5282149647311859,0.4692040050165428
4.428571428571429,1.2142857142857144,point,NR,26.85,9.51220459882667,52.56855486149186,0.4811410256410256,60.0,1,0.451764562169481,0.48664034677390033,0.43224028347904386
4.428571428571429,1.5357142857142858,point,NR,35.95,8.338715020543926,47.649733443851645,0.5386987179487179,60.0,3,0.4421458624421509,0.4657188751527367,0.4476619311943191
4.428571428571429,1.8571428571428572,point,NR,32.15,7.4070127569139625,44.835188412883355,0.5982564102564102,60.0,3,0.4125490720563111,0.43416682268943685,0.41701644437947394
4.428571428571429,2.178571428571429,point,NR,25.049999999999994,5.43546941540649,39.04344010116985,0.7826025641025641,60.0,3,0.3432165507213837,0.3572626959157891,0.35009850862022596
4.428571428571429,2.5,point,NR,29.150000000000006,4.866908233550172,35.90334761611776,0.7850641025641026,60.0,5,0.3409279777714711,0.35049722935437766,0.3584563283692942
4.428571428571429,2.8214285714285716,point,NR,26.250000000000014,3.5572757949683735,29.382441548853116,0.8467179487179487,60.0,7,0.3040165383688258,0.308929888398669,0.324910848827512
4.428571428571429,3.1428571428571432,point,NR,24.049999999999976,2.486480368719922,22.745116873170993,0.8929807692307693,60.0,11,0.2734753780646103,0.27381882094033405,0.29789076237815404
4.428571428571429,3.4642857142857144,point,NR,23.65,2.055616112339331,19.198620179172103,0.9024487179487181,60.0,15,0.26282367689353736,0.260826390020525,0.28956170038023143
4.428571428571429,3.785714285714286,point,NR,22.649999999999963,1.4902533914077367,12.128160257539143,0.8962051282051282,60.0,33,0.2505676562999708,0.24438889086883475,0.27971311949814626
4.428571428571429,4.107142857142858,point,NR,21.149999999999935,1.4884134926402126,5.023440053012028,0.8644230769230768,60.0,133,0.2687819877610491,0.2526394462813478,0.29700615380031803
4.428571428571429,4.428571428571429,point,NR,20.7500000000001,1.5924805766703896,1.9757649893043308,0.8432051282051282,60.0,407,0.34146993033965023,0.30053196838739116,0.3691780798600658
4.428571428571429,4.75,point,NR,24.550000000000036,1.751132280873566,7.621824829232928,0.8981025641025641,60.0,65,0.2583881722753089,0.24579063461219056,0.292986627123451
4.75,0.25,point,NR,35.75,13.056209573266685,67.57439141170606,0.35219871794871793,60.0,1,0.5454972384608404,0.5886081602224787,0.5220840586231125
4.75,0.5714285714285714,point,NR,34.150000000000006,12.31565118301813,66.21569836164619,0.38456410256410256,60.0,1,0.5282445242259348,0.5700814356016869,0.5055282664054762
4.75,0.8928571428571429,point,NR,32.85,11.717814206792509,65.07604870678195,0.40985256410256404,60.0,1,0.5143628712222559,0.5551973151850842,0.49217256066814874
4.75,1.2142857142857144,point,NR,29.25,10.08964751840718,61.733126709825925,0.4734038461538462,60.0,1,0.47688461430269713,0.5151739547558382,0.4558657403222275
4.75,1.5357142857142858,point,NR,40.350000000000016,9.122639632974453,57.422159983694826,0.5348589743589743,60.0,3,0.47345077096647004,0.4992699764874484,0.4807812495957998
4.75,1.8571428571428572,point,NR,36.449999999999996,8.340212348189462,54.94917727350919,0.5551730769230769,60.0,3,0.4515326696770481,0.47759234139105256,0.45519647118839
4.75,2.178571428571429,point,NR,28.95000000000001,6.408518165123766,49.43907577481173,0.7634935897435897,60.0,3,0.37865271684961477,0.3963370304639291,0.3849462850535089
4.75,2.5,point,NR,25.650000000000002,5.538164411591137,46.62520129208718,0.7831346153846154,60.0,3,0.3566061933476482,0.37401273727824125,0.3606897725957874
4.75,2.8214285714285716,point,NR,26.05,4.416144538686207,40.558478040412005,0.8307115384615383,60.0,5,0.3306459112704731,0.34222295457158286,0.3431050600745861
4.75,3.1428571428571432,point,NR,28.250000000000018,3.5624792612656293,34.00485454525265,0.8647948717948719,60.0,9,0.31261341947774335,0.31746680957733475,0.3359272755595585
4.75,3.4642857142857144,point,NR,27.050000000000015,3.079203866190943,30.619412450360464,0.8827692307692308,60.0,11,0.29834023622045874,0.301197059399211,0.3228958436267457
4.75,3.785714285714286,point,NR,26.25000000000003,2.284195685639261,23.33855089043604,0.8913333333333334,60.0,19,0.2789711810619092,0.2775717324080361,0.30761512231183874
4.75,4.107142857142858,point,NR,24.950000000000024,1.7241609601791243,15.064785731517475,0.8802307692307693,60.0,39,0.26566686488010394,0.25974231267609993,0.296489406914182
4.75,4.428571428571429,point,NR,23.65000000000001,1.5991832810583073,10.831041736663128,0.864602564102564,60.0,63,0.2644399767547704,0.25586610662889814,0.2943471329958555
4.75,4.75,point,NR,22.25000000000007,1.7339501855471529,1.9531547167164014,0.8011153846153846,60.0,439,0.36063217632887123,0.3179589060849688,0.3888357796743245
0.25,0.25,point,RR,28.150000000000038,4.236766901913843,1.922328765819998,0.2983846153846154,60.0,557,0.5037666124167525,0.4718617384319581,0.5131876040907359
0.25,0.5714285714285714,point,RR,31.349999999999994,3.7677567485049814,10.831041736663131,0.40708333333333335,60.0,85,0.3751273030905341,0.38254694470434025,0.3925988326744321
0.25,0.8928571428571429,point,RR,32.849999999999994,3.6207682045040372,15.064785731517127,0.460698717948718,60.0,51,0.3656601812063949,0.3745999781099927,0.38686593354737475
0.25,1.2142857142857144,point,RR,35.15,3.636399992375288,23.338550423362967,0.5285128205128206,60.0,25,0.3653786792252271,0.37590925353489824,0.3902285205591307
0.25,1.5357142857142858,point,RR,38.49999999999999,4.080662560351694,30.619343860590867,0.5766858974358974,60.0,16,0.3773802759082693,0.38779475680885533,0.4065470326873072
0.25,1.8571428571428572,point,RR,40.550000000000026,4.5334279227403975,34.00453946160868,0.5904166666666666,60.0,13,0.3879520110676966,0.3983257002015292,0.4191478845682921
0.25,2.178571428571429,point,RR,42.75,5.528839827658289,40.72986819485486,0.6209807692307692,60.0,9,0.40635606845193195,0.4175020714039315,0.4379773260160469
0.25,2.5,point,RR,50.34999999999999,6.2348379109503345,44.035834130807075,0.6323846153846154,60.0,9,0.4310787977437851,0.43845437989850466,0.47476399644275624
0.25,2.8214285714285716,point,RR,55.55000000000002,7.907598661164614,50.48175262675484,0.6399102564102565,60.0,7,0.46548463692779973,0.4725539629932938,0.5129807447811446
0.25,3.1428571428571432,point,RR,56.55,9.877191436520214,56.70429801548461,0.5754102564102564,60.0,5,0.505261431900215,0.5181915941693974,0.544461455249914
0.25,3.4642857142857144,point,RR,63.85,11.13665164629737,59.75649892283232,0.5518910256410255,60.0,5,0.539735299679775,0.550706235687126,0.5877127039680972
0.25,3.785714285714286,point,RR,59.499999999999986,12.450784624610165,65.27275841037537,0.5021217948717949,60.0,4,0.5598170164331921,0.5788811558626019,0.5916509497552126
0.25,4.107142857142858,point,RR,66.64999999999999,15.111499948562438,69.91860945022877,0.3669230769230769,60.0,3,0.6266993702138396,0.6503659387913988,0.6578804444466526
0.25,4.428571428571429,point,RR,71.15,16.28960586658231,71.78832966159753,0.3068717948717949,60.0,3,0.6587323646467776,0.6834629939040285,0.6922590359888128
0.25,4.75,point,RR,78.44999999999999,18.28165350206341,74.87307857741274,0.2385320512820513,60.0,3,0.7072112872588302,0.7322398977296893,0.7458114455828139
0.5714285714285714,0.25,point,RR,31.550000000000008,3.2943862554724572,7.621824829232928,0.5075897435897435,60.0,85,0.350973216582701,0.3516445474008753,0.3763827909094266
0.5714285714285714,0.5714285714285714,point,RR,27.44999999999996,3.9473786419933483,1.9509681667557572,0.37117948717948723,60.0,541,0.484385502174413,0.45073753294890895,0.4966650399207878
0.5714285714285714,0.8928571428571429,point,RR,28.350000000000026,3.7562478497363743,5.023440053012028,0.40862179487179495,60.0,181,0.3862374777963049,0.38398729315785585,0.400959874945814
0.5714285714285714,1.2142857142857144,point,RR,31.549999999999994,3.3425646106851388,12.128160251402718,0.5056153846153846,60.0,47,0.34823290125528,0.3546544877007346,0.3712082101847285
0.5714285714285714,1.5357142857142858,point,RR,35.64999999999998,3.3440486717731854,19.19859868846315,0.5731923076923077,60.0,23,0.3500327998041358,0.35613200634846365,0.3807082152931869
0.5714285714285714,1.8571428571428572,point,RR,36.25000000000002,3.574470431168108,22.74495259443154,0.5941666666666665,60.0,17,0.35398261933975134,0.36095243274623784,0.384635817617654
0.5714285714285714,2.178571428571429,point,RR,39.249999999999986,4.436780852615214,29.570981204284877,0.6259679487179487,60.0,11,0.3720281118286899,0.3794280991641192,0.40491096895416523
0.5714285714285714,2.5,point,RR,40.55000000000001,5.032875152435589,32.85497779058998,0.6391410256410256,60.0,9,0.3827830307977669,0.3905080429164418,0.4160003578729534
0.5714285714285714,2.8214285714285716,point,RR,46.85,6.715337394040513,39.773451394946264,0.6388910256410256,60.0,7,0.4212590754426574,0.4286004693980061,0.45974768258622856
0.5714285714285714,3.1428571428571432,point,RR,49.25,8.546085842906798,46.59363244959505,0.620051282051282,60.0,5,0.4563841493873244,0.4667082040857693,0.4915136082780942
0.5714285714285714,3.4642857142857144,point,RR,56.25000000000001,9.936414681898148,49.98021692565226,0.5547435897435896,60.0,5,0.49834357982984034,0.5091552808054585,0.5391627034265276
0.5714285714285714,3.785714285714286,point,RR,63.9,11.603015398397003,56.140722364769545,0.5115641025641026,60.0,4,0.5448224825852175,0.556070014839795,0.5917558342529481
0.5714285714285714,4.107142857142858,point,RR,60.749999999999986,14.125466002861065,61.353939679241364,0.3870897435897435,60.0,3,0.5898831390477407,0.6120436498507208,0.6169967404948606
0.5714285714285714,4.428571428571429,point,RR,65.14999999999999,15.36079383065336,63.533750642931025,0.32457692307692304,60.0,3,0.6231216599610453,0.6466872104874144,0.6519994100423311
0.5714285714285714,4.75,point,RR,72.25,17.436965068230926,66.97314212133898,0.23782692307692307,60.0,3,0.675339283707242,0.7004271149941368,0.7076451576018722
0.8928571428571429,0.25,point,RR,33.150000000000006,2.9895671570516904,10.397587167900713,0.6006346153846155,60.0,51,0.3320499002836056,0.33148131507052747,0.36439291634032617
0.8928571428571429,0.5714285714285714,point,RR,28.649999999999856,3.5216975917559368,5.031461625414455,0.44761538461538464,60.0,183,0.3791967111969418,0.37463009733938024,0.3969015946812095
0.8928571428571429,0.8928571428571429,point,RR,27.150000000000006,3.800406906949136,1.9512974482882406,0.3686538461538461,60.0,535,0.48112425510308254,0.4483325358670074,0.49299396765525294
0.8928571428571429,1.2142857142857144,point,RR,29.550000000000004,3.362766370157575,8.394212575020745,0.48471153846153847,60.0,79,0.35079224907393425,0.35480479366536677,0.3707147802348404
0.8928571428571429,1.5357142857142858,point,RR,33.149999999999984,3.109069625680309,14.732223368945249,0.5714807692307692,60.0,31,0.33868205570029053,0.3435215381599059,0.3671763471773076
0.8928571428571429,1.8571428571428572,point,RR,33.29999999999999,3.15425205228355,17.955431942776165,0.601525641025641,60.0,22,0.33729198663778437,0.3429439994429133,0.3658836272390734
0.8928571428571429,2.178571428571429,point,RR,36.94999999999999,3.7770655436079914,24.716715922262658,0.6360512820512821,60.0,13,0.35290244045438984,0.35867124348030044,0.3856079263066663
0.8928571428571429,2.5,point,RR,40.150000000000006,4.370507425717519,28.01548289630434,0.6405064102564103,60.0,11,0.3685937795405321,0.3739198857560717,0.40482861962513217
0.8928571428571429,2.8214285714285716,point,RR,41.05,5.687835602496136,34.7406714489734,0.6676474358974359,60.0,7,0.3882039713065619,0.3953020287117093,0.4215717433301924
0.8928571428571429,3.1428571428571432,point,RR,44.25000000000001,7.488159641297361,41.66460496668716,0.6536858974358974,60.0,5,0.4239812934819358,0.4333598048941393,0.45577196279307264
0.8928571428571429,3.4642857142857144,point,RR,51.050000000000004,8.89415451019602,45.077084565660755,0.5870641025641026,60.0,5,0.46594873629984657,0.47602094307472387,0.5029371450846135
0.8928571428571429,3.785714285714286,point,RR,65.55000000000001,11.274676802455435,51.442912866849994,0.5154230769230769,60.0,5,0.5374190532363685,0.5449966434884379,0.590684221661055
0.8928571428571429,4.107142857142858,point,RR,56.750000000000014,13.16409937247333,56.8579983425882,0.4182307692307692,60.0,3,0.561365728759905,0.5822833437889882,0.5865219081139851
0.8928571428571429,4.428571428571429,point,RR,61.25,14.453775188211726,59.17080739180939,0.35088461538461535,60.0,3,0.5962554434698148,0.6188221524432621,0.6229518625718538
0.8928571428571429,4.75,point,RR,68.14999999999999,16.537429353986266,62.740552930494246,0.2493910256410256,60.0,3,0.650570505221369,0.6755889520604936,0.6794958745706121
1.2142857142857144,0.25,point,RR,37.29999999999998,2.983139313005117,15.995416462205917,0.7316153846153847,60.0,26,0.3218910004387812,0.3171556077721194,0.3659476762142107
1.2142857142857144,0.5714285714285714,point,RR,31.849999999999998,2.7466955126038384,11.545142792666034,0.625326923076923,60.0,47,0.3240967100617068,0.3240516572612595,0.35509776761274314
1.2142857142857144,0.8928571428571429,point,RR,30.0,2.946692904270574,8.418773827553135,0.5616346153846155,60.0,80,0.33631190897186347,0.3361139373003872,0.3617504500064803
1.2142857142857144,1.2142857142857144,point,RR,26.90000000000001,3.52958974035391,1.9549083871605433,0.37511538461538463,60.0,528,0.47512330136166336,0.4427980038516307,0.4873710838183891
1.2142857142857144,1.5357142857142858,point,RR,28.949999999999974,3.04452283807931,8.418773827553135,0.5380384615384615,60.0,77,0.3380017390307821,0.33992209093326586,0.36005963326414436
1.2142857142857144,1.8571428571428572,point,RR,30.950000000000003,2.8759838058505562,11.307258876639473,0.5850641025641025,60.0,47,0.3293370555265974,0.33176048920288026,0.35646708534042637
1.2142857142857144,2.178571428571429,point,RR,34.74999999999998,2.842994500420675,17.137786054717893,0.6597628205128205,60.0,23,0.32730535414478723,0.32862507833054133,0.36260248765560016
1.2142857142857144,2.5,point,RR,35.74999999999998,3.085292822637958,20.012524147737594,0.6844871794871795,60.0,17,0.33057304096362805,0.33198702654246426,0.36711072824029467
1.2142857142857144,2.8214285714285716,point,RR,40.050000000000004,4.090619957728691,26.163822866964587,0.6911153846153846,60.0,11,0.3552859124467751,0.35722471834454256,0.3953332945157313
1.2142857142857144,3.1428571428571432,point,RR,41.95,5.6562455063371555,32.60779510838149,0.6923012820512822,60.0,7,0.38273362613095147,0.3869649791947969,0.42017771297976214
1.2142857142857144,3.4642857142857144,point,RR,49.64999999999999,6.762457416233046,35.883228844378124,0.657775641025641,60.0,7,0.4184430812898525,0.4211215734138747,0.46507069171863125
1.2142857142857144,3.785714285714286,point,RR,52.650000000000006,9.18968446173513,42.35711614840769,0.5369102564102565,60.0,5,0.4753922492766547,0.48560010878049653,0.5137009193585406
1.2142857142857144,4.107142857142858,point,RR,66.35,11.434453680996839,48.054662965694575,0.4682179487179487,60.0,5,0.5425534762533412,0.5502969139458355,0.5963570335904963
1.2142857142857144,4.428571428571429,point,RR,62.599999999999994,12.081599349492855,50.3592042821993,0.42714102564102563,60.0,4,0.551102573044292,0.5645254254908407,0.5932584082438653
1.2142857142857144,4.75,point,RR,58.650000000000006,14.08190827113102,54.159940751172,0.32761538461538464,60.0,3,0.5836290333113029,0.6065250667691104,0.6074162640521923
1.5357142857142858,0.25,point,RR,42.449999999999996,3.806464830629912,21.298659158189913,0.8089935897435898,60.0,17,0.33374678181100037,0.3253046364715366,0.38725692790629007
1.5357142857142858,0.5714285714285714,point,RR,36.15,2.7309064997675234,17.408486165383522,0.7660448717948718,60.0,23,0.3133369250130218,0.3085848420367813,0.35671178907604373
1.5357142857142858,0.8928571428571429,point,RR,33.449999999999996,2.4916716480212884,14.819536707512455,0.7163461538461539,60.0,31,0.31156001686342927,0.30900843491774616,0.3490469965544505
1.5357142857142858,1.2142857142857144,point,RR,29.64999999999997,2.7033152153563114,8.448403348214555,0.5561987179487178,60.0,79,0.33382990409732505,0.3342312967799791,0.35879331657856844
1.5357142857142858,1.5357142857142858,point,RR,26.550000000000008,3.3136672931826587,1.955406879087903,0.3731025641025641,60.0,523,0.47127827457069016,0.43972577097513355,0.4831823477477333
1.5357142857142858,1.8571428571428572,point,RR,27.450000000000017,3.060482057212874,5.07351615869397,0.4493076923076923,60.0,175,0.3700027792706391,0.3668554094148161,0.38638770623050694
1.5357142857142858,2.178571428571429,point,RR,30.40000000000005,2.5901296416262647,11.359115240420913,0.6129679487179487,60.0,46,0.32108542653248906,0.32257975758868845,0.3490977362835358
1.5357142857142858,2.5,point,RR,31.750000000000025,2.5189283815402153,14.21969028267371,0.6737371794871794,60.0,31,0.3140753392571412,0.3144394741393888,0.34642579119267736
1.5357142857142858,2.8214285714285716,point,RR,35.84999999999999,2.8666781886661967,19.901619102231848,0.7399294871794873,60.0,17,0.3201239236562815,0.3186469205269454,0.36011178143919054
1.5357142857142858,3.1428571428571432,point,RR,40.250000000000014,3.927775575729658,25.589961821093283,0.7555961538461539,60.0,11,0.34353239463632684,0.3418343868898997,0.38779310884805884
1.5357142857142858,3.4642857142857144,point,RR,42.25,4.74205213433622,28.60936377446049,0.7429615384615385,60.0,9,0.36125654663900875,0.36059625621603586,0.4056004681081766
1.5357142857142858,3.785714285714286,point,RR,50.05000000000002,6.774027399657088,34.62890290033082,0.6545576923076923,60.0,7,0.41793399895146743,0.41989483810192063,0.46576629328336727
1.5357142857142858,4.107142857142858,point,RR,52.25000000000001,9.184284619225162,40.09954725192808,0.498551282051282,60.0,5,0.47696078571406086,0.48821914194870275,0.5137197435701288
1.5357142857142858,4.428571428571429,point,RR,57.94999999999998,10.422255133912007,42.46975891600155,0.44636538461538466,60.0,5,0.5114460047360385,0.5228591624929414,0.5528712371845427
1.5357142857142858,4.75,point,RR,66.55,12.303764895159869,46.11840604313099,0.36608974358974355,60.0,5,0.5639505979018065,0.5757103307778073,0.6122761159588742
1.8571428571428572,0.25,point,RR,41.849999999999994,4.446523986159609,23.844984959091455,0.8128717948717948,60.0,13,0.3410583062078496,0.3344296784032471,0.39108521775534233
1.8571428571428572,0.5714285714285714,point,RR,36.95000000000002,3.0783226967375867,20.214153907310305,0.8167179487179487,60.0,17,0.3132647906222218,0.30740266328622484,0.3586219918711527
1.8571428571428572,0.8928571428571429,point,RR,36.15000000000002,2.5883021675249767,17.60540064605133,0.776673076923077,60.0,23,0.3106283443557242,0.30544275073874716,0.3547183288065002
1.8571428571428572,1.2142857142857144,point,RR,31.149999999999984,2.419366438880073,11.61271562001805,0.6470769230769231,60.0,47,0.3163645765387689,0.3157117628392889,0.34772750422347687
1.8571428571428572,1.5357142857142858,point,RR,27.550000000000065,2.926887454020304,5.073726753012085,0.44896153846153847,60.0,175,0.3689271326978408,0.36573344037215105,0.3857496695217192
1.8571428571428572,1.8571428571428572,point,RR,26.45000000000003,3.229658797726151,1.9557375324465482,0.37238461538461537,60.0,521,0.4698271715121207,0.4385539978194075,0.4816698751355074
1.8571428571428572,2.178571428571429,point,RR,28.95000000000004,2.6700841049998467,8.452783493042329,0.5292948717948717,60.0,77,0.33566686444110916,0.33804130435456037,0.3580100983880191
1.8571428571428572,2.5,point,RR,30.000000000000064,2.4748311617707395,11.37339575155982,0.6150961538461538,60.0,46,0.31888424104355817,0.32053420111108355,0.34645873004184424
1.8571428571428572,2.8214285714285716,point,RR,33.699999999999974,2.4853866262962043,17.081972620693207,0.7381346153846154,60.0,22,0.30965843707629864,0.307790805522574,0.3476004515794428
1.8571428571428572,3.1428571428571432,point,RR,36.75,3.227001216045031,22.729478148951145,0.790525641025641,60.0,13,0.3209536700395781,0.31813823343852476,0.3630747027025942
1.8571428571428572,3.4642857142857144,point,RR,40.35000000000001,3.8999420636139317,25.58423386212636,0.7899230769230771,60.0,11,0.3382911945489617,0.33481025802673414,0.38451727184999107
1.8571428571428572,3.785714285714286,point,RR,42.54999999999998,5.676497678242638,31.441408571782702,0.718474358974359,60.0,7,0.37841518747119846,0.38037558722939624,0.41885505274324353
1.8571428571428572,4.107142857142858,point,RR,45.55000000000001,7.733409788937419,36.70918181114677,0.5919358974358975,60.0,5,0.4307599713588708,0.43993375079819974,0.4639281681833243
1.8571428571428572,4.428571428571429,point,RR,51.05,9.033699001634533,38.98431196452232,0.491448717948718,60.0,5,0.4725814822724921,0.48440532556013804,0.5075426872576225
1.8571428571428572,4.75,point,RR,59.349999999999994,11.112744379854064,42.55592082795893,0.36592307692307696,60.0,5,0.5331354888047071,0.5477213108263438,0.5718090805946421
2.178571428571429,0.25,point,RR,44.65,5.864187276509703,28.883246803863997,0.7176923076923077,60.0,9,0.3811240935063912,0.3803337938402309,0.42644134677545686
2.178571428571429,0.5714285714285714,point,RR,40.44999999999999,4.271596455942563,25.518169439729846,0.8399743589743591,60.0,11,0.3345458180007973,0.32846573738381807,0.38276457981086426
2.178571428571429,0.8928571428571429,point,RR,37.65000000000002,3.4518462603355444,23.151033767615225,0.8670128205128206,60.0,13,0.3140502648236434,0.30704643952484967,0.36106289806247993
2.178571428571429,1.2142857142857144,point,RR,34.95,2.412213732680688,17.47496027571338,0.7853333333333334,60.0,23,0.30510163386371125,0.3001829949792134,0.34774275978184843
2.178571428571429,1.5357142857142858,point,RR,31.05000000000006,2.2911219134975,11.38494613550938,0.6377820512820513,60.0,47,0.315961620828231,0.31572404583942015,0.3470350926092748
2.178571428571429,1.8571428571428572,point,RR,28.95000000000001,2.4930337868594132,8.455174905211969,0.5490705128205128,60.0,77,0.3309559230765106,0.33234276987273653,0.3546363825432303
2.178571428571429,2.178571428571429,point,RR,26.249999999999915,3.1231734034806027,1.9557769535126646,0.3703717948717949,60.0,517,0.4676181278876329,0.4369321509726899,0.4791880451163427
